title_csv,artist_csv,spotify_song_id,title_db,artist_db,summary,similarity_score,section_snapshot
Still,Hillary Scott & The Scott Family,,Still,Hillary Scott & The Scott Family,worship_songs.csv differs in chorus (similarity 0.21) for this likely matching song.,0.21,db_chorus=1 4 5 1 6m 4 1 4 1 4 1 6m 4 5 6m | csv_chorus=5 2 1 2 5 2 1 5 5 2 1 2 5 2 1 5 2 3m 2 1 2 5 3m 1 5 1 2 1 5 1 2 1 5
Thy Will,Hillary Scott,,Thy Will,Hillary Scott & The Scott Family,worship_songs.csv differs in intro (similarity 0.07) for this likely matching song.,0.07,db_intro=6m 5 1 3m 4 | csv_intro=6m 5 3m 4 6m 5 3m 4 6m 5 3m 4 2m 5 2m 5 4 5 6m 1 4 5 6m 5 3m 4 6m 5 3m 4 6m 5 3m 4 2m 5 2m 4 5 4 5 6m 1 4 5 6m 1 4 5 6m 1 4 5 4 5 6m 3m 4 5 6m 3m 4 5 6m 3m 4 5 6m 3m
Thy Will,Hillary Scott,,Thy Will,Hillary Scott & The Scott Family,worship_songs.csv differs in intro (similarity 0.06) for this likely matching song.,0.06,db_intro=6m 5 1 3m 4 | csv_intro=6m 5 3m 4 6m 5 3m 4 6m 5 3m 4 2m 5 2m 5 4 5 6m 3m 4 5 6m 5 3m 4 6m 5 3m 4 6m 5 3m 4 2m 5 2m 5 4 5 6m 3m 4 5 6m 6m 3m 4 5 6m 3m 4 5 4 5 6m 3m 4 5 6m 3m 4 5 6m 3m 4 5 6m 3m
Place of Freedom,Highlands Worship,,Place of Freedom,Highlands Worship,worship_songs.csv differs in intro (similarity 0.00) for this likely matching song.,0.00,db_intro=b7 b3 | csv_intro=1 1 4 4
Grateful,Hezekiah Walker,,Grateful,Hezekiah Walker,worship_songs.csv differs in bridge (similarity 0.33) for this likely matching song.,0.33,db_bridge=1 4 1 6m 4 4 | csv_bridge=1 4m 1 b7 1
Drops In the Ocean,Hawk Nelson,6CeoTeUhMFHKoKeQkRrhaU,Drops in the Ocean,Hawk Nelson,worship_songs.csv differs in chorus (similarity 0.15) for this likely matching song.,0.15,db_chorus=4 1 5 6m 4 1 5 6m 4 1 5 4 1 5 | csv_chorus=1 5 2 1 5 2 3m 1 5 2 3m 1 5 2 1 5 2 1 3m 2 1 3m 2 1 5 2 3m 1 5 2 3m 1 5 2 1 5 2 1 5 2 3m 1 5 2 3m 1 5 2 1 5 2 1 5 2
Live Like Your Loved,Hawk Nelson,,Live Like Your Loved,Hawk Nelson,worship_songs.csv differs in chorus (similarity 0.53) for this likely matching song.,0.53,db_chorus=1 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 6m 5 | csv_chorus=1 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 6m 5
Straight Line,Hawk Nelson,2Zkf0tiohB3rrcbYvlgH4N,Straight Line,Hawk Nelson,worship_songs.csv differs in chorus (similarity 0.26) for this likely matching song.,0.26,db_chorus=1 5 6m 4 1 5 1 5 6m 1 | csv_chorus=4 1 5 6m 4 1 5 4 1 5 6m 1 4 1 5 6m 4 1 5 4 1 5 6m 1 1 5 4 1 5 4 1 5 6m 4 1 5 6m 1
The Meaning Of Life,Hawk Nelson,3jfrVVA8tvqhQroEOlc22j,The Meaning Of Life,Hawk Nelson,worship_songs.csv differs in intro (similarity 0.55) for this likely matching song.,0.55,db_intro=6m 4 1 5 6m 4 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 2 4 5 4 1 5 6m 5 4 1 5 6m 5 4 1 5 6m 2 4 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 2 4 5 4 1 5 6m 5 4 1 5 6m 5 4 1 5 6m 2 4 5 2 6m 1 5 2 6m 5 6m 4 1 5 2 4 5 4 1 5 6m 5 4 1 5 6m 5 4 1 5 6m 5 4 1 5 4 1 5 6m 5 | csv_intro=6m 4 1 5 6m 4 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 5 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 5 6m 4 5 6m 4 1 5 4 4 1 5 4 1 5 6m
Kingdom Come,Harbourside Worship,,Kingdom Come,Elevation Worship,worship_songs.csv differs in bridge (similarity 0.44) for this likely matching song.,0.44,db_bridge=1 4 1 4 | csv_bridge=4 1 6m 5 4 1 6m 5 4
Everywhere That I go,Isreal Houghton,3XIaXOhf3D6ODHoFAa0lyC,Everywhere That I Go,Israel Houghton,worship_songs.csv differs in bridge (similarity 0.15) for this likely matching song.,0.15,db_bridge=1m 5/7 3m 1m 5/7 3m 1m 1/2 5 4 b3 1m 1 7m 6m 5 1 7m 6m 7 7 3m 3m/2 1m 5/7 1 4 | csv_bridge=6m 1 6m 1
From the Day,I Am They,,From the Day,I Am They,worship_songs.csv differs in chorus (similarity 0.31) for this likely matching song.,0.31,db_chorus=6m 4 6m b6 6m 4 1 b6 6m 4 1 b6 6m 4 1 b6 | csv_chorus=6m 4 6m b6 6m 4 1 b6 6m 4 1 b6 6m 4 1 b6 6m 4 6m b6 6m 4 1 b6 6m 4 1 b6 6m 4 1 b6 6m 4 6m b6 6m 4 1 b6 6m 4 1 b6 6m 4 1 b6 1 2m 6m 4
From The Day,I Am They,,From the Day,I Am They,worship_songs.csv differs in chorus (similarity 0.25) for this likely matching song.,0.25,db_chorus=6m 4 6m b6 6m 4 1 b6 6m 4 1 b6 6m 4 1 b6 | csv_chorus=6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 1 1 4 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1
My Feet are on the Rock,I Am They,,My Feet Are On The Rock,I Am They,worship_songs.csv differs in chorus (similarity 0.32) for this likely matching song.,0.32,db_chorus=b7 4 1 b7 4 1 b7 4 1 b7 4 1 b7 4 1 b7 4 1 b7 4 1 b7 4 1 b7 4 1 b7 4 1 | csv_chorus=4 1 4 4 3 1 4 4 3 1 4 4 3 4 4 4 1 1 4 4 3 1 4 4 3 1 4 4 3 4 4 1 1 4 4 3 1 4 4 3 1 4 4 3 4 4 1 4 4 3 1 4 4 3 1 4 4 3 4 4 4 1 4
What A Mystery,Josh Wilson,2FYSON92zpz3iiDAmG2IMg,What A Mystery,Josh Wilson,worship_songs.csv differs in chorus (similarity 0.32) for this likely matching song.,0.32,db_chorus=6m 4 1 5 6m 4 1 5 6m 5 1 4 6m 4 5 1 | csv_chorus=6m 4 1 5 6m 4 1 5 6m 5 1 4 6m 4 5 1 1 6m 4 1 5 6m 4 1 5 6m 5 1 4 6m 4 5 1 1 6m 4 1 5 6m 4 1 5 6m 5 1 4 6m 4 5 1
You Deserve It All,Josh Baldwin,,You Deserve It All,Josh Baldwin,worship_songs.csv differs in chorus (similarity 0.33) for this likely matching song.,0.33,db_chorus=1 5 2m 4 1 5 2m 4 6m 5 1 4 | csv_chorus=1 5 2m 4
Faith,Jordan Feliz,6UBNCEcxtzCNUQdQOle3um,Faith,Jordan Feliz,worship_songs.csv differs in chorus (similarity 0.20) for this likely matching song.,0.20,db_chorus=4 1 5 6m 4 1 5 6m 4 1 5 6m | csv_chorus=6m 3m 2 6m 3m 2 1 5 2 3m 1 5 2 3m 6m 3m 2 1 5 2 3m 1 5 2 3m 1 5 2 3m 1 5 2 3m 1 5 2 3m 1 5 2 3m 1 5 2 3m
Never Too Far Gone,Jordan Feliz,25ppGqHc0Q5uImTNcWuVbf,Never Too Far Gone,Jordan Feliz,worship_songs.csv differs in chorus (similarity 0.19) for this likely matching song.,0.19,db_chorus=6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 6m 4 1 5 6m 4 1 5 | csv_chorus=1 5 3m 2 1 5 3m 2 1 5 3m 2 1 5 3m 2 1 5 3m 2 1 5 3m 2 1 5 3m 2 1 5 3m 3m 1 5 3m 2 1 5 3m 2 1 5 3m 2 1 5 3m 2 1 5 3m 2 1 5 3m 3m 1 5 3m 2 1 5 3m 2 1 5 3m 2 1 5 3m 2 1 5 3m 2 1 5 3m 2
The River,Jordan Feliz,3gQC0KTBXZeysuzRqMrfbD,The River,Jordan Feliz,worship_songs.csv differs in bridge (similarity 0.11) for this likely matching song.,0.11,db_bridge=6m 5 1 2m 6m 5 1 2m 6m | csv_bridge=6m
The River,Jordan Feliz,3gQC0KTBXZeysuzRqMrfbD,The River,Jordan Feliz,worship_songs.csv differs in bridge (similarity 0.11) for this likely matching song.,0.11,db_bridge=6m 5 1 2m 6m 5 1 2m 6m | csv_bridge=6m
Witness,Jordan Feliz,0hpamcpE91qnJXjryv4EIP,Witness,Jordan Feliz,worship_songs.csv differs in intro (similarity 0.00) for this likely matching song.,0.00,db_intro=4 5 6m | csv_intro=1 2 3m
Breathe,Jonny Daiz,3hN8RetXNOyDVhxGdkFlqA,Breathe,Jonny Diaz,worship_songs.csv differs in chorus (similarity 0.38) for this likely matching song.,0.38,db_chorus=1 3m 6m 4 1 3m 6m 4 6m 5 1 4 | csv_chorus=1 3m 6m 4 1 3m 6m 4 6m 5 1 4 1 3m 6m 4 1 3m 6m 4 1 3m 6m 4 1 3m 6m 4 1 3m 6m 4
More Beautiful You,Jonny Daiz,0BD6kjnLp2CGYAY3Vb6bUY,More Beautiful You,Jonny Diaz,worship_songs.csv differs in bridge (similarity 0.00) for this likely matching song.,0.00,db_bridge=6m 4 1 7 | csv_bridge=3m b2 5 2 3m b2 5 2 3m b2 5 2 3m b2 5 2
As For Me And My House,John Waller,,As For Me And My House,John Waller,worship_songs.csv differs in bridge (similarity 0.19) for this likely matching song.,0.19,db_bridge=2m 6m 1 5 | csv_bridge=2m 6 1 5 4 1 5 4 1 5 4 1 5 4 1 5
Sanctuary,John W Thompson,,Sanctuary,John W Thompson,worship_songs.csv differs in intro (similarity 0.33) for this likely matching song.,0.33,db_intro=1 5 b7 4 4 1 1 2m 1 5 4 2m 1 5 3m 2m 1 5 4 1 2 3m 2 6 5 3m 2 6 #4m 3m 2 6 5 2 #4m 3m 2 6 5 2 | csv_intro=1 5 4 1 1 5 4 1 5 1 5 4 1
King Of My Heart,John Mark McMillan,,King Of My Heart,John Mark McMillan,worship_songs.csv differs in bridge (similarity 0.11) for this likely matching song.,0.11,db_bridge=1 6m 1 6m 5 6m 5 4 1 | csv_bridge=b7 5m b7 5m 4 5m 4 b3 b7
King Of My Heart,John Mark McMillan,,King Of My Heart,John Mark McMillan,worship_songs.csv differs in chorus (similarity 0.08) for this likely matching song.,0.08,db_chorus=6m 5 4 1 6m 5 4 1 | csv_chorus=6m 5 4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1 1
King Of My Heart,John Mark McMillan,,King Of My Heart,John Mark McMillan,worship_songs.csv differs in chorus (similarity 0.38) for this likely matching song.,0.38,db_chorus=6m 5 4 1 6m 5 4 1 | csv_chorus=6m b6 4 1 6m b6 4 1 6m b6 4 1 6m b6 4 1
King Of My Heart,John Mark McMillan,,King Of My Heart,John Mark McMillan,worship_songs.csv differs in bridge (similarity 0.44) for this likely matching song.,0.44,db_bridge=1 6m 1 6m 5 6m 5 4 1 | csv_bridge=6m 5 4 1
King Of My Heart,John Mark McMillan,,King Of My Heart,John Mark McMillan,worship_songs.csv differs in chorus (similarity 0.25) for this likely matching song.,0.25,db_chorus=6m 5 4 1 6m 5 4 1 | csv_chorus=6m 5 4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1
King Of My Heart Live,John Mark McMillan,,King Of My Heart Live,John Mark McMillan,worship_songs.csv differs in intro (similarity 0.00) for this likely matching song.,0.00,db_intro=6m 5 4 1 6m 5 4 1 | csv_intro=1m b7 b6 b3 1m b7 b6 b3
I Will Bless The Lord At All Times,Joe Pace,1gDq1nNWZmA99TqGsDClBZ,I Will Bless the Lord At All Times,Joe Pace,worship_songs.csv differs in chorus (similarity 0.25) for this likely matching song.,0.25,db_chorus=4 b7 4 b7 4 b7 4 b7 | csv_chorus=1 4 1 4 1 4 1 4 2 5 2 5 2 5 2 5
Love Me,JJ HELLER,0nYWmdqWk3RL2MSf3wlhHi,Love Me,JJ Heller,worship_songs.csv differs in chorus (similarity 0.33) for this likely matching song.,0.33,db_chorus=1 5 6m 4 1 5 6m 4 | csv_chorus=1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4
Mighty man of war,Jimmy D psalmist,,Mighty man of war,Jimmy D psalmist,worship_songs.csv differs in chorus (similarity 0.44) for this likely matching song.,0.44,db_chorus=b7 4 1 4 b7 2m 1 4 | csv_chorus=1 4 1 5 1 4 6m 5 1
Alive In You,Jesus Culture,,Alive In You,Jesus Culture,worship_songs.csv differs in chorus (similarity 0.17) for this likely matching song.,0.17,db_chorus=4 1 2m 5 6m 4 1 6m 5 4 1 5 6m 4 1 6m 5 1 | csv_chorus=5 2 1 2 5
All I Need Is You,Jesus Culture,,All I Need Is You,Jesus Culture,worship_songs.csv differs in bridge (similarity 0.33) for this likely matching song.,0.33,db_bridge=4 1m 5 4 1m 5 4 1m 5 4 1m 5 | csv_bridge=2m 4 1 5 2m 4 1 5 4 1 5 2m 4 1 5 2m 4 1 5 2m 4 1 5 2m
Break Every Chain,Jesus Culture,,Break Every Chain,Jesus Culture,worship_songs.csv differs in chorus (similarity 0.50) for this likely matching song.,0.50,db_chorus=6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 | csv_chorus=6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5
Break Every Chain,Jesus Culture,,Break Every Chain,Jesus Culture,worship_songs.csv differs in chorus (similarity 0.50) for this likely matching song.,0.50,db_chorus=6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 | csv_chorus=6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5
Father Of Lights,Jesus Culture,,Father Of Lights,Jesus Culture,worship_songs.csv differs in pre_chorus (similarity 0.50) for this likely matching song.,0.50,db_pre_chorus=6m 1 5 6m 1 5 6m 1 5 6m 1 5 | csv_pre_chorus=6m 1 5 6m 1 5
God With Us,Jesus Culture,,God With Us,Jesus Culture,worship_songs.csv differs in chorus (similarity 0.00) for this likely matching song.,0.00,db_chorus=b6 b2 4m b2 b6 b6 b2 4m b2 b6 | csv_chorus=1 4 6m 4 1 1 4 6m 4 1
God With Us,Jesus Culture,,God With Us,Jesus Culture,worship_songs.csv differs in chorus (similarity 0.00) for this likely matching song.,0.00,db_chorus=b6 b2 4m b2 b6 b6 b2 4m b2 b6 | csv_chorus=1 4 6m 4 1 1 4 6m 4 1
Holy Spirit,Jesus Culture,,Holy Spirit,Jesus Culture,worship_songs.csv differs in bridge (similarity 0.17) for this likely matching song.,0.17,db_bridge=1 4 2m 5 | csv_bridge=1 4 1 2m 1 4 1 2m 1 4 1 2m 1 4 1 2m 1 4
Holy Spirit,Jesus Culture,,Holy Spirit,Jesus Culture,worship_songs.csv differs in bridge (similarity 0.15) for this likely matching song.,0.15,db_bridge=1 4 2m 5 | csv_bridge=6m 5 3 2m 1 7 3 3 2m 3 3 2m 3 3 2m 3 3 2m 3 5
I Exalt Thee,Jesus Culture,,I Exalt Thee,Jesus Culture,worship_songs.csv differs in chorus (similarity 0.40) for this likely matching song.,0.40,db_chorus=1 5 4 5 1 1 5 4 5 1 | csv_chorus=1 4 5 1
In The River,Jesus Culture,,In The River,Jesus Culture,worship_songs.csv differs in intro (similarity 0.50) for this likely matching song.,0.50,db_intro=1 6m 3m 5 1 6m 3m 5 | csv_intro=1 6m 3m 5
In The River,Jesus Culture,,In The River,Jesus Culture,worship_songs.csv differs in intro (similarity 0.50) for this likely matching song.,0.50,db_intro=1 6m 3m 5 1 6m 3m 5 | csv_intro=1 6m 3m 5
In The River,Jesus Culture,,In The River,Jesus Culture,worship_songs.csv differs in intro (similarity 0.25) for this likely matching song.,0.25,db_intro=1 6m 3m 5 1 6m 3m 5 | csv_intro=4 2m 6m 1
Let It Rain,Jesus Culture,,Let it Rain,Jesus Culture,worship_songs.csv differs in bridge (similarity 0.00) for this likely matching song.,0.00,db_bridge=4 6m 4 6m 5 | csv_bridge=1 3m 1 3m 2
One Thing Remains,Jesus Culture,,One Thing Remains,Jesus Culture,worship_songs.csv differs in chorus (similarity 0.32) for this likely matching song.,0.32,db_chorus=6m 4 1 b6 6m 4 1 b6 6m 4 1 b6 | csv_chorus=6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5
When You Walk Into The Room,Jesus Culture,,When You Walk Into The Room,Jesus Culture,worship_songs.csv differs in chorus (similarity 0.25) for this likely matching song.,0.25,db_chorus=1 4 6m 4 1 4 6m 4 | csv_chorus=4 b7 2m b7 4 b7 2m b7
Who Can Compare,Jesus Culture,,Who Can Compare,Jesus Culture,worship_songs.csv differs in bridge (similarity 0.12) for this likely matching song.,0.12,db_bridge=4 5 6m 1 4 5 6m 5 | csv_bridge=1 2 3m 1 1 2 3m 2
Give Me Jesus,Jesus Camp,4wWPjMdb7owUVi5S43yFtJ,Give Me Jesus,Jeremy Camp,worship_songs.csv differs in chorus (similarity 0.25) for this likely matching song.,0.25,db_chorus=7m 3m 1 5 3m 6 1 5 | csv_chorus=3m 6m 4 1 6m 4 4 1 3m 6m 4 1 6m 4 4 1
Give Me Jesus,Jesus Camp,4wWPjMdb7owUVi5S43yFtJ,Give Me Jesus,Jeremy Camp,worship_songs.csv differs in chorus (similarity 0.44) for this likely matching song.,0.44,db_chorus=7m 3m 1 5 3m 6 1 5 | csv_chorus=3m 6m 4 1 6m 4 4 5 1
Soplando Vida,Jesús Adrián Romero,3T1HAdzG1iXUmgGV7lO9Mb,Soplando Vida,Jesús Adrián Romero,worship_songs.csv differs in intro (similarity 0.07) for this likely matching song.,0.07,db_intro=1 5 4 1 5 4 | csv_intro=1 4 #4 1 4 #4 1 4 #4 1 4 #4 1 4 #4 2m 1 4 1 4 #4 1 4 #4 1 4 #4 1 4 #4 1 4 #4 2m 1 4 1 3m 6m 1 4 2 5 4 #4 1 4 #4 1 4 #4 1 4 #4 1 4 #4 1 4 #4 2m 1 4 1 3m 6m 1 4 2 5 1 1 6m 3m 3 6m 1 4 2 5 4 #4
All Hail King Jesus,Jeremy Riddle,0FRdprdBRrdo0jMxhK0hTy,All Hail King Jesus,Jeremy Riddle,worship_songs.csv differs in chorus (similarity 0.21) for this likely matching song.,0.21,db_chorus=1 b2 1 b2 3m 6m 4 1/3 5 1 b2 1 b2 | csv_chorus=2m 6m 5 1 1 4 2m 6m 5 1 1 4 1 b2 1 b2 3m 6m 4 1 5 1 b2 1 b2 2m 6m 5 1 1 4 2m 6m 5 1 1 4 1 b2 1 b2 3m 6m 4 1 5 6m 4 1 5 6m 4 1 4 1 1 4 5
Fall Afresh,Jeremy Riddle,72r5Vvr4U2XcxYdEGBK9nw,Fall Afresh,Jeremy Riddle,worship_songs.csv differs in chorus (similarity 0.10) for this likely matching song.,0.10,db_chorus=1 4 2m 1 4 2m 1 | csv_chorus=1 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 1 1 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 1 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 1
Fall Afresh,Jeremy Riddle,72r5Vvr4U2XcxYdEGBK9nw,Fall Afresh,Jeremy Riddle,worship_songs.csv differs in chorus (similarity 0.29) for this likely matching song.,0.29,db_chorus=1 4 2m 1 4 2m 1 | csv_chorus=1 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 1
Christ In Me,Jeremy Camp,04ZzbJOLBEhaf8PVQuH96u,Christ In Me,Jeremy Camp,worship_songs.csv differs in chorus (similarity 0.38) for this likely matching song.,0.38,db_chorus=1 5 6m 4 1 5 6m 4 1 5 6m 4 | csv_chorus=1 b6 6m 4 1 b6 6m 4 1 b6 6m 4 1 b6 6m 4 1 b6 6m 4 1 b6 6m 4 5 1 5 6m 4
Give You Glory,Jeremy Camp,2RcXrZPxHqdbdTaYYa71QQ,Give You Glory,Jeremy Camp,worship_songs.csv differs in chorus (similarity 0.17) for this likely matching song.,0.17,db_chorus=5 3m 1 1m 5 3m 1 1m | csv_chorus=6m 4 5 6m 4 5 6m 4 5 b3 4 5
He Knows,Jeremy Camp,1sglby2dgYxUyca0wcBRhw,He Knows,Jeremy Camp,worship_songs.csv differs in bridge (similarity 0.42) for this likely matching song.,0.42,db_bridge=5 6m 4 5 6m 5/7 | csv_bridge=5 6m 4 5 6m 4 5 6m 4 6m 5 4
I still believe,Jeremy Camp,2UvrcTdxrrDGszXONI5G91,I Still Believe,Jeremy Camp,worship_songs.csv differs in chorus (similarity 0.21) for this likely matching song.,0.21,db_chorus=1 5 6m 5 1 5 6 5 1 5 6m 5 1 5 6m 5 4 5 1 | csv_chorus=4 6m 4 6m 4 6m 4 6m 4
Lay Down My Pride,Jeremy Camp,5MbCTD2FhbN2UHAq0hDgeR,Lay Down My Pride,Jeremy Camp,worship_songs.csv differs in chorus (similarity 0.08) for this likely matching song.,0.08,db_chorus=3 1 6 3 1 6 3 1 6 3 1 6 3 | csv_chorus=1 5 b6 b3 b7 4 b6 b3 b7 b6 5
My Defender,Jeremy Camp,5aCYeOw2jfOV4gxuhnZZXA,My Defender,Jeremy Camp,worship_songs.csv differs in bridge (similarity 0.25) for this likely matching song.,0.25,db_bridge=4 1 5 | csv_bridge=6m 4 1 5 6m 4 1 5 6m 4 1 5
My God,Jeremy Camp,6zPoEqxQuBzRgTGzbTwSUD,My God,Jeremy Camp,worship_songs.csv differs in intro (similarity 0.05) for this likely matching song.,0.05,db_intro=1 4 1 4 | csv_intro=1 4 1 4 1 4 1 5 6m 4 1 5 6m 4 1 5 4 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 5 1 4 1 4 1 4 6m 4 1 5 4 6m 4 1 5 6m 4 1 5 1 4 1 4 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 5 6m 1 4 1 4
Never Stopped Loving,Jeremy Camp,037VR14rwRPwnqfgENBok3,Never Stopped Loving,Jeremy Camp,worship_songs.csv differs in chorus (similarity 0.33) for this likely matching song.,0.33,db_chorus=6m 4 1 5 6m 4 1 5 6m 4 1 6m 4 1 | csv_chorus=6m 4 1 5 6m 4 1 5 6m 4 1 6m 4 1 6m 4 1 5 6m 4 1 5 6m 4 1 6 4 1 6m 4 1 5 6m 4 1 5 6m 4 1 6m 4 1
Overcome,Jeremy Camp,,Overcome,Jeremy Camp,worship_songs.csv differs in pre_chorus (similarity 0.00) for this likely matching song.,0.00,db_pre_chorus=b3 5m 4 b7 b3 5m 4 b7 | csv_pre_chorus=1 3m 2 5 1 3m 2 5
Same Power,Jeremy Camp,7AlFRA7zpc30NM8LO3ZcE4,Same Power,Jeremy Camp,worship_songs.csv differs in chorus (similarity 0.14) for this likely matching song.,0.14,db_chorus=4 3 4 | csv_chorus=1 6m 4 6m 5 1 6m 4 6m 5 4 6m 5 1
Same Power,Jeremy Camp,7AlFRA7zpc30NM8LO3ZcE4,Same Power,Jeremy Camp,worship_songs.csv differs in chorus (similarity 0.15) for this likely matching song.,0.15,db_chorus=4 3 4 | csv_chorus=1 6 4 6m 5 1 6m 4 6m 5 4 6m 5
Same Power,Jeremy Camp,7AlFRA7zpc30NM8LO3ZcE4,Same Power,Jeremy Camp,worship_songs.csv differs in chorus (similarity 0.17) for this likely matching song.,0.17,db_chorus=4 3 4 | csv_chorus=1 4 6m 5 1 6m 4 6m 5 4 6m 5
Slow Down Time,Jeremy Camp,,Slow Down Time,Jeremy Camp,worship_songs.csv differs in chorus (similarity 0.19) for this likely matching song.,0.19,db_chorus=6m 5 4 1 5 6m 6m 4 1 5 6m 6m 4 | csv_chorus=1 5 2m 1 5 4 1 5 2m 4 1 1 5 2m 4 1 1 5 2m 1 5 4 1 5 2m 4 1 1 5 2m 4 1 1 5 2m 4 1 1 5 2m 4 1
The Answer,Jeremy Camp,3oQdYW98bDqwzdlIqDeHvh,The Answer,Jeremy Camp,worship_songs.csv differs in chorus (similarity 0.30) for this likely matching song.,0.30,db_chorus=4 1 4 1 6m 5 1 4 1 4 1/3 5 6m | csv_chorus=1 4 1 4 1 6m 5 1 4 1 4 1 5 6m 1 4 1 4 1 5 1 4 1 4 1 5 1 1 4 1 4 1 5 1 4 1 4 1 5 1
There Will Be A Day,Jeremy Camp,2B503tiZmBFv9b8VomUHFK,There Will Be A Day,Jeremy Camp,worship_songs.csv differs in intro (similarity 0.02) for this likely matching song.,0.02,db_intro=6m 4 1 5 | csv_intro=1 b6 5 2 1 1 b6 b3 b7 1 1 b6 5 2 1 b6 b3 b7 1 1 b6 5 b3 b6 b6 5 b7 5 b6 b6 5 b7 b6 1 b2 b2 #4 b2 b7 b3 b2 7 b2 b6 1 b2 b2 #4 b2 2 b2 b7 b3 b2 b2 b2 b2 1 2 b6 1 b6 b3 b7 1 7 1 b6 b3 b7 1 b6 5 2 1 1 b6 b3 b7 1 1 b6 5 b3 b6 b2 1 1 b7 b7 1 1 b7 b7 1 b6 b6 b2 b2 #4 b2 b2 7 b2 b6 5 1 b2 b2 #4 b2 2 b2 5 4 b7 b3 b7 b2 b2 b2 b2 1 b6 b2 b2 #4 b2 b3 b7 b2 7 b2 1 b6 b2 b2 #4 b2 2 b2 b3 b7 b2 b2 b2 b2 1 b6 b2 b2 #4 b2 b2 b3 b7 b2 b2 b2 b2 b6 b2 b2 #4
There Will Be A Day,Jeremy Camp,2B503tiZmBFv9b8VomUHFK,There Will Be A Day,Jeremy Camp,worship_songs.csv differs in chorus (similarity 0.21) for this likely matching song.,0.21,db_chorus=4 6m 5 1 4 6m 5 1 6m 5/7 4 6m 4 1 5 | csv_chorus=5 4 5 4 6m 5 1 4 6m 5 1 6m 5 4 6m 4 1 5 6m 1 5 6m 1 5 6m 1 5 6m 1 5 4 5 4 5 4 6m 5 1 4 6m 5 1 6m 5 4 6m 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 6m 1 5 4
This Man,Jeremy Camp,1DvFQXIC1xr9DxlgbskgNu,This Man,Jeremy Camp,worship_songs.csv differs in chorus (similarity 0.28) for this likely matching song.,0.28,db_chorus=1 b7 1 b7 1 b7 1 2 5 1 2 3m 1 3m 2 1 3m 2 | csv_chorus=3m 1 5 2 3m 1 5 2 3m 1 5 2 3m 1 5 2 1 1 2 7m 1 1 2 7m 1 1 2 3m 2 1 3m 2 1 3m 2 1 6m 1 6m 1 6m 1 2 7m 1 1 2 3m 1 3m 2 1 3m 2
