artist_name,track_name,spotify_song_id,spotify_artist_id,display_key,genre,parse_status,issue_count,priority_score,issue_types,issue_summary,source_version_count,section_snapshot,suggested_search_query,review_status,review_notes,override_action,override_changes,source_urls
Rivers & Robots,My Refuge,35Wc1mqKenVpsSszG1LIIR,41yDmxekjnWShKi6nRmzZ4,C,ambient,sections_explicit,1,64,repeated_section_disagreement,"chorus occurrences differ more than expected (chorus_1 vs chorus_2, similarity 0.44).",1,verse=1 3m 5/7 1 3m 5/7 1 5/7 1 5/7 | chorus=3m 5 3m 5 3m 5 3m 5 3m | bridge=3m 5 3m 5 3m 5 3m 5 3m,Rivers & Robots My Refuge chords,,,,,
Ron Kenoly,Be Glorified,5jitoA9s8NQS1xHCyF5RRr,5UzGtBBwUB77l2ZI4fbfig,F,gospel,sections_explicit,1,64,repeated_section_disagreement,"chorus occurrences differ more than expected (chorus_1 vs chorus_2, similarity 0.00).",1,verse=7 6 3 7 6 3 7 6 3 7 6 3 7 | chorus=#4m 6 7 #4m 6 7 #4m 6 7 b2m #4m #4 7 3 b2m #4 7 3 #4 7 3 b2m #4 7 | bridge=4 1 4 1,Ron Kenoly Be Glorified chords,,,,,
Ron Kenoly,You Alone,0Rj2F4T75PEKIePkD3WcbE,5UzGtBBwUB77l2ZI4fbfig,F,gospel,sections_explicit,1,64,repeated_section_disagreement,"verse occurrences differ more than expected (verse_1 vs verse_2, similarity 0.00).",1,verse=4 5m 1 4 5m 4/6 1 1 4 5m 1 4 5m 4/6 1 1 4 b7/4 4 | chorus=6m 2m 5m 1 1/b7 6m 2m 5m 1 1 2,Ron Kenoly You Alone chords,,,,,
Shane & Shane,Ancient of Days,16f2Xs6Cyxyp81RGSTxMly,2LFbgsbEhfilNpQYW7mied,A,rock,sections_explicit,1,64,repeated_section_disagreement,"chorus occurrences differ more than expected (chorus_1 vs chorus_2, similarity 0.33).",1,verse=4 b7 1 4 | chorus=1 3m 2 5/7 1 3m 2 7m 1 3m 2 5/7 1 3m 2 | bridge=5 4 1 5 4 1 5 4 1 5 4 1 2,Shane & Shane Ancient of Days chords,,,,,
Shane & Shane,Be Thou My Vision (Lord You Are) [Acoustic],73O5yQB96iucUM1EGwVNhK,2LFbgsbEhfilNpQYW7mied,D,rock,sections_explicit,1,64,repeated_section_disagreement,"verse occurrences differ more than expected (verse_1 vs verse_4, similarity 0.23).",1,verse=5 1/3 4 5 6m 3m 1 4 1 6m 4 5 1 | bridge=5 4 1 5 4 5 1 5 4 1 4 1/3 2m 5 1,Shane & Shane Be Thou My Vision (Lord You Are) [Acoustic] chords,,,,,
Sidewalk Prophets,Prodigal,041qpPpNFBg7UFvQFD1G9R,2SMYoM2Kbcj6rI6U3FRc4U,G,alternative,sections_explicit,1,64,repeated_section_disagreement,"verse occurrences differ more than expected (verse_1 vs verse_2, similarity 0.25).",1,verse=6m 4 6m 4 2m 4 2m 4 | chorus=1 4 1 4 1 4 1 5 1 | bridge=4 1 6m 5 4 1 6m 5 4 1 6m 5 4 1 6m 5,Sidewalk Prophets Prodigal chords,,,,,
Tasha Cobbs Leonard,Greater - Live,411RaGQupj9OlHOiMIm0HS,5YxebzzreNswbtYC1td4cx,C#,gospel,sections_explicit,1,64,repeated_section_disagreement,"chorus occurrences differ more than expected (chorus_1 vs chorus_3, similarity 0.22).",1,verse=1 5/7 1/3 4 4/b7 1/5 5 1 5 4 1/4 1/5 5 4 5/3 4/2 1 6m 4 5/3 4 1/4 5/4 5 | chorus=4 1/3 4/2 6m 5 4 1/3 4/2 4/6 5 4 1/3 4/2 6m 5 4 1/3 4/2 4/6 5 | bridge=1 1/3 5 1 1/3 5 1 1/3 b7 1 b7/2 1/3 5 1 1/3 5 1 1/3 5 1 1/3 b7 1 b7/2 1/3 4 5/3 4/2 1 6m 4 5/3 4 1/4 5/4 5 #4 b2/#4 b6/#4 b6 6,Tasha Cobbs Leonard Greater - Live chords,,,,,
Tasha Cobbs Leonard,Solid Rock - Live,7EncrvSsgK6a1KGSuFUD4Q,5YxebzzreNswbtYC1td4cx,C,gospel,sections_explicit,1,64,repeated_section_disagreement,"chorus occurrences differ more than expected (chorus_1 vs chorus_5, similarity 0.50).",1,verse=4 1 5 1 4 1 5 6m 2 5 | chorus=1 6m 1 6m 1 6m 1 6m,Tasha Cobbs Leonard Solid Rock - Live chords,,,,,
The Brilliance,Does Your Heart Break?,5y55vNtN2BQJ0o4RJ8lFcA,26nltVmOVeIfYmwcmqTm7e,C,ambient,sections_explicit,1,64,repeated_section_disagreement,"chorus occurrences differ more than expected (chorus_1 vs chorus_2, similarity 0.29).",1,verse=4 1 4 1 5 4 1 4 1 5 | chorus=4 1 4 1 4 1 4,The Brilliance Does Your Heart Break? chords,,,,,
The Brooklyn Tabernacle Choir,Faithful to the End,1VhlVTbQsD8Q4oCvX6DuYz,4eDpQV93UILljVxohKoLUs,Eb,gospel,sections_explicit,1,64,repeated_section_disagreement,"chorus occurrences differ more than expected (chorus_1 vs chorus_2, similarity 0.00).",1,verse=b2m 6 7 3 b2m 6 7 6 5m | chorus=4 2m 4 1 4 2m 4 1 4,The Brooklyn Tabernacle Choir Faithful to the End chords,,,,,
The Katinas,Still in Love,1NEUlvpBwftftl301niZj2,0F0X4zqeNiPVJOWHWiDVRb,F,gospel,sections_explicit,1,64,repeated_section_disagreement,"chorus occurrences differ more than expected (chorus_1 vs chorus_2, similarity 0.14).",1,chorus=5 2 3m 1 5 2 3m 5 | bridge=2 3m 5 2 3m 5,The Katinas Still in Love chords,,,,,
Third Day,Follow Me There,3dhbK0jqsxJC8L0YPPQqPT,7uWXomGkKtIq9B4XgA3gch,G,rock,sections_explicit,1,64,repeated_section_disagreement,"chorus occurrences differ more than expected (chorus_1 vs chorus_3, similarity 0.20).",1,verse=6m 1 4 1 6m 1 4 1 6m 1 4 1 6m 1 5 1 | chorus=4 1 6m 5 4 1 5 4 1 6m 5 4 1 4 1 | bridge=5 2 5 2 6 3 7,Third Day Follow Me There chords,,,,,
Third Day,Trust In Jesus,6RRZIiDFWsvyHj4EUDhDDW,7uWXomGkKtIq9B4XgA3gch,C,rock,sections_explicit,1,64,repeated_section_disagreement,"chorus occurrences differ more than expected (chorus_1 vs chorus_4, similarity 0.55).",1,verse=6m 1 5 2m 6m 1 5 2m 4 | chorus=1 5 2m 6m 4 1 5 2m 6m 4 | bridge=5 4 5 4 6m 1 5 4 6m 1 5 4,Third Day Trust In Jesus chords,,,,,
Walter Hawkins,Metropolis,65msZthn7EjozS6Vd9N2lI,12pzJohM40StvAPzI1t3Tb,B,gospel,sections_explicit,1,64,repeated_section_disagreement,"verse occurrences differ more than expected (verse_1 vs verse_3, similarity 0.17).",1,verse=6m 4 6m 4 4 6m 4 6m 4 6m 4 | chorus=4 3m 4 3m | bridge=6m 4 6m 4 6m 4 6m 4,Walter Hawkins Metropolis chords,,,,,
William McDowell,Life,0p4OVaia5BvfZ9NclaiRLx,6PTGRlwNbg36Mu4boWlixN,G,gospel,sections_explicit,1,64,repeated_section_disagreement,"verse occurrences differ more than expected (verse_1 vs verse_3, similarity 0.40).",1,verse=2m 3 4 5 6m 2m 3 4 5 6m | chorus=7 1 4 7 1 4 2m 3 4 5 6m 2m 3 4 5 6m | bridge=4 5 6m 4 5 6m 4 5 6m 2m 3 4,William McDowell Life chords,,,,,
William McDowell,Sweet Mystery (feat. Nicole Binion & Jonathan McReynolds),5fvnsNqEr8CaqmbRXH15n5,6PTGRlwNbg36Mu4boWlixN,Ab,gospel,sections_explicit,1,64,repeated_section_disagreement,"verse occurrences differ more than expected (verse_1 vs verse_3, similarity 0.00).",1,verse=#4 b6m 7 b2 #4 b3 b6m #4 b2 #4,William McDowell Sweet Mystery (feat. Nicole Binion & Jonathan McReynolds) chords,,,,,
William Murphy,You Are My Strength,4FCqdrzyJUP8Kz89JDN69w,1FQJqgKQDNLWfeLBQoQLmD,G,gospel,sections_explicit,1,64,repeated_section_disagreement,"chorus occurrences differ more than expected (chorus_1 vs chorus_4, similarity 0.50).",1,verse=1 4 1/3 5 1 4 1/3 5 1 | chorus=4 6m 5/7 1 4 5 4 6m 5/7 1 4 5,William Murphy You Are My Strength chords,,,,,
Israel & New Breed,Covered - Deluxe,4qw9bLpVrIRaWzINNs1A8J,77HU1Zb1VDIFvWKteJii0E,Ab,gospel,sections_explicit,1,56,odd_accidental,"bridge_2 contains suspicious accidental degrees (#4, b6) inside an otherwise common worship-style pattern: 4 6m b6 6m 4 4/6 5/7 1 1/3 5 1/3 4 6m/1 7 6m #4 4 1/3 2m 1",1,verse=1 6m 2m 1 5 | chorus=4 6m 6m 4 2m 1 2m 2m 1/3 1/3 4 2m 6m 4 4 2m 2m 1 | bridge=4 6m b6 6m 4 4/6 5/7 1 1/3 5 1/3 4 6m/1 7 6m #4 4 1/3 2m 1,Israel & New Breed Covered - Deluxe chords,,,,,
The Brilliance,Christ Be With Me,0ZJzZI0hyMxWtUg3kOyPce,26nltVmOVeIfYmwcmqTm7e,G,ambient,sections_explicit,1,56,odd_accidental,"chorus_1 contains suspicious accidental degrees (#4, b6) inside an otherwise common worship-style pattern: 4 5 3/b6 6m 4 5 3/b6 6m 5 1/5 4 b6 3/b6 6m 1/5 5 4 #4 4 #4",1,verse=1 4/1 5/1 1 5/7 6m 4/2 4 3m/5 5 | chorus=4 5 3/b6 6m 4 5 3/b6 6m 5 1/5 4 b6 3/b6 6m 1/5 5 4 #4 4 #4,The Brilliance Christ Be With Me chords,,,,,
Anthony Evans,Back to Life,2AQU7P7mdsK2AavspRBrYe,6qL5lCa1VbCzWiVgnj6QIV,C,soul,sections_explicit,1,52,odd_accidental,verse_1 contains suspicious accidental degrees (b6) inside an otherwise common worship-style pattern: 6m 1 6m 1 6m 1 b6 2m,1,verse=6m 1 6m 1 6m 1 b6 2m | chorus=1 5 6m 3m 4 1 5 6m 3m 4 | bridge=2m 6m 5 2m 6m 5 2m 6m 5 2m 6m 5,Anthony Evans Back to Life chords,,,,,
Bebo Norman,Great Light Of The World,2jFUngjZ5g01SB92sZEhLQ,0acFxGm0vYIfwTX4NRlEWd,C,rock,sections_explicit,1,52,odd_accidental,verse_1 contains suspicious accidental degrees (b6) inside an otherwise common worship-style pattern: 6m 1 6m 1 6m 4 2m 5 b6,1,verse=6m 1 6m 1 6m 4 2m 5 b6 | chorus=1 6m 2m 1 5 1 6m 4 5 1,Bebo Norman Great Light Of The World chords,,,,,
Bebo Norman,I WIll Lift My Eyes,0ez5z16E2mTpqlwr9kxxoD,0acFxGm0vYIfwTX4NRlEWd,G,rock,sections_explicit,1,52,odd_accidental,verse_1 contains suspicious accidental degrees (b6) inside an otherwise common worship-style pattern: 1 6m 5 4 1 6m 5 4 1/3 4 5 6m 1/3 4 b6 5,1,verse=1 6m 5 4 1 6m 5 4 1/3 4 5 6m 1/3 4 b6 5 | chorus=1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 4 | bridge=6m 5/7 1 4 6m 5/7 4 6m 5/7 1 4 2m b6 5,Bebo Norman I WIll Lift My Eyes chords,,,,,
Bethel Music,Fall Afresh,42TAP4olyZONFmNT48O10D,26T4yOaOoFJvUvxR87Y9HO,G,ambient,sections_explicit,1,52,odd_accidental,chorus_3 contains suspicious accidental degrees (b6) inside an otherwise common worship-style pattern: 6m 4 1 b6 6m 4 1 b6,2,verse=4 1 4 1 4 6m 4 | chorus=6m 4 1 b6 6m 4 1 b6 | bridge=4 1 4 1 4 6m 4 b6 5 5 5,Bethel Music Fall Afresh chords,,,,,
Bethel Music,I Will Rise - Live,76WglnvdXfkChPTxJi6XTN,26T4yOaOoFJvUvxR87Y9HO,C,ambient,sections_explicit,1,52,odd_accidental,chorus_1 contains suspicious accidental degrees (b6) inside an otherwise common worship-style pattern: b6 4 1 b6 4 1 6m b6 4 1 5 1,1,verse=1/3 4 1 1/3 4 1 1/3 4 6m b2 | chorus=b6 4 1 b6 4 1 6m b6 4 1 5 1 | bridge=6m 5 4 1 1/5 6m 5 4 1 1/5 6m 5 4 1 1/5 6m 5 1/3 4 1 1/5 6m 5 1/3 4 1 1/5 6m 5 1/3 4 1 6m b6 1/3 4 1 6m 1 4 1 1/5 6m b6 4 1,Bethel Music I Will Rise - Live chords,,,,,
Bethel Music,Reason To Praise - Live,4wiv0itDHcgSB8IjOxn4SA,26T4yOaOoFJvUvxR87Y9HO,G,ambient,sections_explicit,1,52,odd_accidental,bridge_1 contains suspicious accidental degrees (b6) inside an otherwise common worship-style pattern: 4 6m 1 b6 5 4 6m 1 b6 3m 4 6m 1 b6 3m 4 6m 1 5,2,verse=1 4/1 1 5 6m 4 5 1 4/1 1 | chorus=5 6m 4 6m 5 4 1/3 2m 5 1 | bridge=4 6m 1 b6 5 4 6m 1 b6 3m 4 6m 1 b6 3m 4 6m 1 5,Bethel Music Reason To Praise - Live chords,,,,,
Bethel Music,Touch of Heaven / Alabaster Heart - Live,5oiNJJdKqJ5Vfwion1dR1n,26T4yOaOoFJvUvxR87Y9HO,G,ambient,sections_explicit,1,52,odd_accidental,verse_1 contains suspicious accidental degrees (b6) inside an otherwise common worship-style pattern: 4 6m 1 5 1/3 4 6m 1 b6 1/3 4 6m 1 5,1,verse=4 6m 1 5 1/3 4 6m 1 b6 1/3 4 6m 1 5 | chorus=4 5 6m 1/3 4 5 6m 1/3 | bridge=4 5 6m 1/3 4 5 6m 1/3 4 5 6m 1/3 4 5 6m 1/3,Bethel Music Touch of Heaven / Alabaster Heart - Live chords,,,,,
Casting Crowns,Life Of Praise,6HewqCxlf0DtF9WH1fhrip,6eJqAWJdd8JhAN1pQGie4r,A,rock,sections_explicit,1,52,odd_accidental,verse_1 contains suspicious accidental degrees (#4) inside an otherwise common worship-style pattern: 4 7 4 7 1 #4 4 #4 4 1 2m 1,1,verse=4 7 4 7 1 #4 4 #4 4 1 2m 1 | chorus=4 1 2m 1 4 1 2m 1 4 1 2m 1 4 1 2m 1 4 1 2m 1 4 7,Casting Crowns Life Of Praise chords,,,,,
Chris Tomlin,"Sing (feat. Russell Dickerson, Florida Georgia Line)",4bKkUZX9OlAh8fE5KsaE0G,6pRi6EIPXz4QJEOEsBaA0m,G,rock,sections_explicit,1,52,odd_accidental,chorus_1 contains suspicious accidental degrees (b6) inside an otherwise common worship-style pattern: 1 3m 4 5 1 3m 4 5 1 3m 4 b6 1,1,verse=1 3m 4 5 1 3m 4 | chorus=1 3m 4 5 1 3m 4 5 1 3m 4 b6 1 | bridge=4 5 b6,"Chris Tomlin Sing (feat. Russell Dickerson, Florida Georgia Line) chords",,,,,
Chris Tomlin,"Sing, Sing, Sing",198MQwd4SASt2PPGbtHu2I,6pRi6EIPXz4QJEOEsBaA0m,C,rock,sections_explicit,1,52,odd_accidental,chorus_3 contains suspicious accidental degrees (b6) inside an otherwise common worship-style pattern: 1 6m b6 4 1 6m b6 4 1 6m b6 4 1,1,verse=6m b6 4 1 6m b6 4 6m b6 | chorus=1 6m b6 4 1 6m b6 4 1 6m b6 4 1,"Chris Tomlin Sing, Sing, Sing chords",,,,,
Christy Nockels,Always Remember to Never Forget,5n0zXtm6eqIODmB0ZLS7e8,0XFBXku1ro7p7bjFQk98o6,B,rock,sections_explicit,1,52,odd_accidental,bridge_1 contains suspicious accidental degrees (b6) inside an otherwise common worship-style pattern: 6m 1 4 1 b6 b3/5 4m 5 5,1,verse=4 1 4 1 6m 5 1 4 1 4 1 5 1 5 6m 5/7 1 2m 5 5/7 | chorus=6m 5 4 1 4 1 6m 5 6m 5 4 1 4 1 5 6m 4 1 6m 1 | bridge=6m 1 4 1 b6 b3/5 4m 5 5,Christy Nockels Always Remember to Never Forget chords,,,,,
Crowder,Hallelujah For Every Broken Heart,47SXkfcvjhjr2Qeg6P3B22,39xmI59WrIMyyJjSDq6WCu,F,rock,sections_explicit,1,52,odd_accidental,chorus_4 contains suspicious accidental degrees (b6) inside an otherwise common worship-style pattern: 4 1/3 b6 1 4 1/3 b6 1,1,verse=4 1 4 1/3 4 1/3 b6 1 4 1/3 b6 1 | chorus=4 1/3 b6 1 4 1/3 b6 1 | bridge=4 5 6m 4 6m 5 4 5 6m 4 6m 5 4 5 6m 4 6m 5 4 5 6m 4 5,Crowder Hallelujah For Every Broken Heart chords,,,,,
Guy Penrod,Knowing What I Know About Heaven,1aTsbTYJ2PoM4IYToNx6mY,29PfPMTOAqc611mj1siNoH,C,gospel,sections_explicit,1,52,odd_accidental,chorus_1 contains suspicious accidental degrees (b6) inside an otherwise common worship-style pattern: 1 3m 2m 4 5 1 3m 2m 4 5 6m 2 4 b6 5 1 3m 4,1,verse=1 3m 4 b6 5 1 3m 4 b6 5 6m 2 5 2 3m | chorus=1 3m 2m 4 5 1 3m 2m 4 5 6m 2 4 b6 5 1 3m 4,Guy Penrod Knowing What I Know About Heaven chords,,,,,
Hillsong UNITED,Empires (From The Ruins Of Katzrin) - Live,0wO8sh1l4l0N5wLKHf3s4O,74cb3MG0x0BOnYNW1uXYnM,G,alt-rock,sections_explicit,1,52,odd_accidental,chorus_1 contains suspicious accidental degrees (b6) inside an otherwise common worship-style pattern: 6m 4 1 6m 4 1 4 6m b6 6m 4 b6 5 6m 1,1,verse=6m 1 4 1/3 6m 1 4 1/3 1 4 b6 5 1/3 4 b6 5 1 4 b6 5 1/3 4 b6 5 | chorus=6m 4 1 6m 4 1 4 6m b6 6m 4 b6 5 6m 1 | bridge=4 5 6m 5 4 5 1,Hillsong UNITED Empires (From The Ruins Of Katzrin) - Live chords,,,,,
Hillsong UNITED,King Of Heaven,36g5dboE5Mt2QstlRjwToQ,74cb3MG0x0BOnYNW1uXYnM,D,alt-rock,sections_explicit,1,52,odd_accidental,chorus_1 contains suspicious accidental degrees (b6) inside an otherwise common worship-style pattern: 4 5 6m 4 1/3 4 5 6m 4 b6 5,1,verse=4 1/3 6m 4 1/3 5 4 1/3 6m 4 1/3 5 | chorus=4 5 6m 4 1/3 4 5 6m 4 b6 5 | bridge=2m 4 1 5 2m 4 1 5 2m 4 1 5 2m 4 1 5 2m 4 1 5 2m 4 1 5 2m 4 1 5 2m 4 1 5,Hillsong UNITED King Of Heaven chords,,,,,
Hillsong UNITED,On Repeat,0HiR1fErIN1CgzLyzBFhDw,74cb3MG0x0BOnYNW1uXYnM,C,alt-rock,sections_explicit,1,52,odd_accidental,bridge_2 contains suspicious accidental degrees (b6) inside an otherwise common worship-style pattern: 6m 4 1/3 b6 5 6m 4 1/3 b6 5,1,verse=1 6m 1 5 4 1 1/2 6m 5 6m 1 4 | chorus=5 6m 4 1 | bridge=6m 4 1/3 b6 5 6m 4 1/3 b6 5,Hillsong UNITED On Repeat chords,,,,,
Hillsong UNITED,Splinters And Stones,7HplQBe0vCDriIzpEiw7wB,74cb3MG0x0BOnYNW1uXYnM,D,alt-rock,sections_explicit,1,52,odd_accidental,chorus_2 contains suspicious accidental degrees (b6) inside an otherwise common worship-style pattern: 1 b6 5 4 1 b6 1 b6 5 4 1,2,verse=1 6m 4 1 b6 1 6m 4 1 b6 6m 4 1 5 6m 4 1 b6 | chorus=1 b6 5 4 1 b6 1 b6 5 4 1,Hillsong UNITED Splinters And Stones chords,,,,,
Israel & New Breed,Broken People,3kdBJj2IH9h4urhoAlWWiZ,77HU1Zb1VDIFvWKteJii0E,C,gospel,sections_explicit,1,52,odd_accidental,chorus_4 contains suspicious accidental degrees (b6) inside an otherwise common worship-style pattern: 5/4 b6 1 5/7 6m b6 4 b6 1,1,verse=6m 1 4 3m 6m 1 4 7 6m 1 4 b6 4 | chorus=5/4 b6 1 5/7 6m b6 4 b6 1 | bridge=6m 5m 1 4 6m 2m 3 6m 5m 1 4 2m 3 6m 5m 1 4 6m 2m 3 6m 5m 1 4 2m 3 6m 5m 1 4 6m 2m 3 6m 5m 1 4 2m 3 6m 5m 1 4 6m 2m 3 6m 5m 1 4 2m 3 6m 5m 1 ,Israel & New Breed Broken People chords,,,,,
Israel & New Breed,Jesus The Same - Live,6tnrYjnPmCk8unTiFZNFaF,77HU1Zb1VDIFvWKteJii0E,A,gospel,sections_explicit,1,52,odd_accidental,chorus_1 contains suspicious accidental degrees (#4) inside an otherwise common worship-style pattern: 4 #4 5 3m 6m 7m 1m 2m,2,verse=1/3 4 5 1/3 4 5 1/3 4 5 1/3 4 b3 2m | chorus=4 #4 5 3m 6m 7m 1m 2m | bridge=5m 5m/#4 5m/4 3 1m b6 5m 4 3 1 b7 5m 5m/#4 5m/4 3 1m b6 5m 4 3 1 b7 5m 5m/#4 5m/4 3 1m 4/6 4 2m,Israel & New Breed Jesus The Same - Live chords,,,,,
Israel & New Breed,Your Presence Is Heaven - Live,5gpMMHzu0kT2wasSuWtr44,77HU1Zb1VDIFvWKteJii0E,D,gospel,sections_explicit,1,52,odd_accidental,chorus_1 contains suspicious accidental degrees (b6) inside an otherwise common worship-style pattern: b6 5 4 1 b6 5 4 1 4 5 4 5 4,2,verse=6m 4 1 6m 4 1 6m 4 1 6m 4 1 | chorus=b6 5 4 1 b6 5 4 1 4 5 4 5 4 | bridge=1 1/3 6m 5 4,Israel & New Breed Your Presence Is Heaven - Live chords,,,,,
Israel Houghton,Great Is Thy Faithfulness,6lMfdYBbE620D4fhYpwxJ7,7pUnaNwiKa3p27L1EwB4X6,D,gospel,sections_explicit,1,52,odd_accidental,chorus_2 contains suspicious accidental degrees (b6) inside an otherwise common worship-style pattern: 5 1 1 6 2m 5 1 2 b6 5 5 1/3 4m 2 1 5 1,1,verse=2m 4 1 4/2 1/3 2 b6 5 5 1/3 1 4m 2 1 5 1 | chorus=5 1 1 6 2m 5 1 2 b6 5 5 1/3 4m 2 1 5 1,Israel Houghton Great Is Thy Faithfulness chords,,,,,
Jeremy Camp,Break Your Promises,29TalH7vMtHVSgD6vfsPNr,5wpEBloInversG3zp3CVAk,G,rock,sections_explicit,1,52,odd_accidental,verse_2 contains suspicious accidental degrees (b6) inside an otherwise common worship-style pattern: 1 4 6m b6 5 1 4 6m 5,1,verse=1 4 6m b6 5 1 4 6m 5 | chorus=4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 | bridge=4 5 6m 5 4 5 6m 5,Jeremy Camp Break Your Promises chords,,,,,
Jeremy Camp,Father,7arQ6uNZuc1zeoR43Tm7G7,5wpEBloInversG3zp3CVAk,G,rock,sections_explicit,1,52,odd_accidental,chorus_3 contains suspicious accidental degrees (b6) inside an otherwise common worship-style pattern: 1 4 1 2m 4 5 b6 5 4 5,1,verse=6m 5 4 6m 5 4 5 | chorus=1 4 1 2m 4 5 b6 5 4 5 | bridge=4 6m 2m 5 4 5,Jeremy Camp Father chords,,,,,
Jeremy Camp,Same Power,7AlFRA7zpc30NM8LO3ZcE4,5wpEBloInversG3zp3CVAk,G,rock,sections_explicit,1,52,odd_accidental,bridge_1 contains suspicious accidental degrees (b6) inside an otherwise common worship-style pattern: 4 b6 5 b6 5 6m 5/7 1 4 b6 5 b6 5 6m 5/7 1,1,verse=6m 4 1 6m 4 1 6m 4 1 5 4 | chorus=1 6m 4 6m 5 1 6m 4 6m 5 4 6m 5 | bridge=4 b6 5 b6 5 6m 5/7 1 4 b6 5 b6 5 6m 5/7 1,Jeremy Camp Same Power chords,,,,,
Jeremy Camp,The Way,2kpuwCjngQxWoh95uWsXdR,5wpEBloInversG3zp3CVAk,D,rock,sections_explicit,1,52,odd_accidental,bridge_1 contains suspicious accidental degrees (b6) inside an otherwise common worship-style pattern: 1/3 4 5 1 1/3 4 5 1 1/3 4 5 6m 4 5 2m b6 5,1,verse=5/7 1 2m 6m 5 6m 5/7 1 2m 6m 5 4 5 1 2m 1/3 4 | chorus=5 6m 5 1 5 6m 5 1 1/3 4 5 6m 5 4 5 1 5/7 6m | bridge=1/3 4 5 1 1/3 4 5 1 1/3 4 5 6m 4 5 2m b6 5,Jeremy Camp The Way chords,,,,,
Jeremy Camp,Your Way Yahweh,1hKCyAyOfraD0nazn25klx,5wpEBloInversG3zp3CVAk,F,rock,sections_explicit,1,52,odd_accidental,chorus_1 contains suspicious accidental degrees (b6) inside an otherwise common worship-style pattern: 6m 4 b2 1 b6 5 6m 4 b2 1 b6 5,1,verse=b2 1 b2 1 4/6 6m 4 | chorus=6m 4 b2 1 b6 5 6m 4 b2 1 b6 5 | bridge=2m 4 6m 5 2m 4 6m 5 2m 4 6m 5 2m 4 6m 5,Jeremy Camp Your Way Yahweh chords,,,,,
Kari Jobe,Cover The Earth,3QbArKinPnaZhqt6ZWtGiN,5XlSS9O4eHRiJ0hKzbaFQ2,C,rock,sections_explicit,1,52,odd_accidental,verse_1 contains suspicious accidental degrees (b6) inside an otherwise common worship-style pattern: 6m 5/7 1 6m b6 4 6m b6 4,1,verse=6m 5/7 1 6m b6 4 6m b6 4 | chorus=6m 5/7 1 5/7 6m 5 4 6m 5/7 1 5/7 6m 5 4 | bridge=5/7 1 2m 6m 5 4,Kari Jobe Cover The Earth chords,,,,,
Laura Story,What A Savior,6rSsDgLgvFI6P81upa8BaY,0qKOMcuFgagNQJWHHK7NY6,G,rock,sections_explicit,1,52,odd_accidental,bridge_1 contains suspicious accidental degrees (b6) inside an otherwise common worship-style pattern: 5/7 1 4 b6 5 6m 2 4 4,1,verse=1 4 6m 5 4 5/7 1 4 6m 5/7 6m 5 | chorus=1 4 6m 5/7 4 5 1 4 6m 5/7 4 5 1 4 | bridge=5/7 1 4 b6 5 6m 2 4 4,Laura Story What A Savior chords,,,,,
Leeland,Carried to The Table,5hjYGZTGLa1ln69gwykUVZ,6j1fmLreVuAay7k6Gudfa2,D,rock,sections_explicit,1,52,odd_accidental,verse_1 contains suspicious accidental degrees (b6) inside an otherwise common worship-style pattern: 1/6 1/4 1/6 1/4 1/3 2m b6 5 2m b6 5 b6,1,verse=1/6 1/4 1/6 1/4 1/3 2m b6 5 2m b6 5 b6 | chorus=1/3 4 1/3 2m 5 1 1/3 4 1/3 2m 5 1 2m 1/4 b6 2m 1/3 b6 1/3 4 1/3 2m 5 1 1/7,Leeland Carried to The Table chords,,,,,
Leeland,Follow You - with special guest Brandon Heath,1hcRc2PBWzgyxv5aQBo4sn,6j1fmLreVuAay7k6Gudfa2,D,rock,sections_explicit,1,52,odd_accidental,chorus_1 contains suspicious accidental degrees (b6) inside an otherwise common worship-style pattern: 1 b6 2m 6m 4 1,1,verse=1 5 6m 4 1 5 6m 4 | chorus=1 b6 2m 6m 4 1 | bridge=4 1/3 4 1/3 4 1/3 5,Leeland Follow You - with special guest Brandon Heath chords,,,,,
Mark Schultz,Back In His Arms Again,5a86cDtCkhZtawY9003RRk,0s7Ro7Q2XagXEYhWbI9PHv,G,rock,sections_explicit,1,52,odd_accidental,verse_2 contains suspicious accidental degrees (b6) inside an otherwise common worship-style pattern: 6m/3 1 6m 4 6m/3 1 b6 5 b6 5,2,verse=6m/3 1 6m 4 6m/3 1 b6 5 b6 5 | chorus=5/7 6m/3 5 4 5 4 5 4 | bridge=1 5/7 6m/3 5 4 5 1 5/7 6m/3 5 4 5,Mark Schultz Back In His Arms Again chords,,,,,
Matt Maher,What a Friend,7ozWDT47HkfCmbNGgMorU8,1dPl8axUL09mso0myZqPZW,E,rock,sections_explicit,1,52,odd_accidental,bridge_1 contains suspicious accidental degrees (b6) inside an otherwise common worship-style pattern: 6m 4 1 3m 4 2m 1 5 b6 6m 4 1 5 b6 6m 4 1/3 5,1,verse=1 6m 4 1 6m 5 4 1 | chorus=4 1 6m 3m 4 1 6m 5 4 1 5/7 | bridge=6m 4 1 3m 4 2m 1 5 b6 6m 4 1 5 b6 6m 4 1/3 5,Matt Maher What a Friend chords,,,,,
