artist_name,spotify_artist_id,sample_genre,christian_signal,suggested_bucket,manual_bucket,notes,song_count,lastfm_top_tags,lastfm_christian_signal,lastfm_suggested_bucket,lastfm_lookup_status,refined_bucket,refined_confidence,refined_reason
Algernon Cadwallader,1BfYXNfaB5HBwHn4gxnEQE,alternative,,review,,,1,emo | math rock | indie | indie rock | midwest emo | Twinkle daddies | Kinsella-esque | indie emo,,,ok,,,
Izaak Opatz,0ISWBim1mBiZ7bw6tXad3G,country,,review,,,2,USA,,,ok,,,
Warren Haynes,73iWh9WUMf0xK6cRkNJK4h,rock,,review,,,18,Southern Rock | blues | rock | blues rock | Jam | acoustic | guitar | classic rock,,,ok,,,
The Wood Brothers,6FxuPrpa8phaP3Xn73emhT,jazz,,review,,,37,folk | blues | americana | Alt-country | american | bass | Mellow | alternative,,,ok,,,
Western Addiction,7xnD2Codf7FyLxsqPh8CIA,,,review,,,1,punk | hardcore punk | punk rock | rock | hardcore | Punk-Rock | melodic hardcore | punkrock,,,ok,,,
Joey Ryan,0C7InExNfVQRp1Qs61SWzB,,,review,,,2,singer-songwriter | indie | Mellow | folk | acoustic | set to release new music in 2010 | Joey ryan | guitar,,,ok,,,
Them Crooked Vultures,4zYQWYmtimAEmI6WWEzGfO,rock,,review,,,4,hard rock | Stoner Rock | rock | alternative rock | Supergroup | alternative | american | Josh Homme,,,ok,,,
Sleep Party People,6BpaTDEjadTL9Plx4VUKvo,pop,,review,,,2,experimental | ambient | dream pop | electronic | Lo-Fi | shoegaze | post-rock | danish,,,ok,,,
Autoheart,5Lm1CMoa8VOCBCLZesAcvc,rap,,review,,,13,indie pop | indie | piano rock | british | indie-pop | Pop-Rock | london | england,,,ok,,,
Roberta Sá,4vKCAkbdulcqatglgbi5CG,,,review,,,3,mpb | samba | female vocalists | Bossa Nova | brazilian | brasil | brazil | roberta sa,,,ok,,,
David Byrne,20vuBdFblWUo2FCOvUzusB,pop rock,,review,,,24,new wave | alternative | singer-songwriter | rock | indie | experimental | alternative rock | Scottish,,,ok,,,
LOOΠΔ / ODD EYE CIRCLE,5KPaeBm0fVfCSZLydp9jdy,pop,,review,,,2,k-pop | Loona | pop | Korean | Kpop | ODD EYE CIRCLE | synthpop | dream pop,,,ok,,,
Gang Starr,5cMgGlA1xGyeAB2ctYlRdZ,rap,,review,,,2,Hip-Hop | rap | underground hip-hop | hip hop | new york | east coast rap | Jazz Hop | East Coast,,,ok,,,
Lucky Luke,5ee4yhrWOxaxvL77BoVpVR,,,review,,,1,future house | House | All | electronic | electro house | deep house | folk-rock | tech house,,,ok,,,
X Ambassadors,3NPpFNZtSTHheNBaWC82rB,pop rock,,review,,,24,indie | pop | indie pop | electronic | alternative | rock | alternative rock | american,,,ok,,,
Kem,1f2e3RQf7LHOum8NU61q0R,soul,,review,,,4,soul | Neo-Soul | rnb | Neo Soul | kem | jazz | singer-songwriter | male vocalists,,,ok,,,
Snail Mail,4QkSD9TRUnMtI8Fq1jXJJe,alternative,,review,,,13,indie | indie rock | Lo-Fi | indie pop | folk | maryland | USA | Baltimore,,,ok,,,
Santa Sabina,0lH5Hx6QpVa9TS0Vm6ItTP,rock,,review,,,1,rock | rock mexicano | Rock en Espanol | mexico | Gothic Rock | mexican | Latin Rock | Progressive rock,,,ok,,,
Los inquietos del vallenato,1i2sOJlmgkWrWx28rB17Bd,,,review,,,8,vallenato | All | Colombia | latin | cumbia,,,ok,,,
Bre Kennedy,61oqMHI8QuFrE5Qt91uJAj,,,review,,,3,folk | pop | indie pop | USA | funk_add_to_lidarr_batch_4 | country pop,,,ok,,,
White Blanks,2PEQbwExbNOq0vASBvo5An,punk,,review,,,1,,,,error,,,
Lauren Weintraub,0eYsDVXAe2mc4F8QrBLHAq,,,review,,,7,pop | guitar | singer-songwriter | country | USA | Classical | piano | female vocalists,,,ok,,,
The Sound of Arrows,3Kt34aALAZu5GUd3WRqsrZ,pop,,review,,,1,swedish | indie pop | indie | pop | electronic | Electronic Pop | synthpop | electropop,,,ok,,,
The Unlikely Candidates,4hwJwkgsufeilLXS1ZfJqq,alternative,,review,,,9,indie rock | alternative | rock | my top songs | alternative rock | texas | indie | alt-rock,,,ok,,,
Cam,5WRElKaZsn1tGnrgmJVAeO,country,,review,,,8,trip-hop | country | lounge | chillout | All | pop | Hip-Hop | trip hop,,,ok,,,
Anvil,0maNhqGx60ucjS4UaAH6cP,metal,,review,,,1,heavy metal | speed metal | thrash metal | metal | Power metal | Canadian | canada | hard rock,,,ok,,,
Foreign Figures,0mtoQdfz98LA9tS7ju33uR,alternative,,review,,,2,alternative | rock | United States | pop | bossbeat | utah indie,,,ok,,,
Nonpalidece,0W1EfnztQTHuv03MuMzWPe,reggae,,review,,,15,reggae | reggae argentino | argentina | roots reggae | roots | nonpalidece | latin reggae | nompalidece,,,ok,,,
DaBaby,4r63FhuTkUYltbVAg5TQnk,rap,,review,,,4,Hip-Hop | rap | trap | hip hop | american | pop rap | Ohio | homophobic,,,ok,,,
Go Radio,0abIHznUj0oKhDB29cpBZ9,pop,,review,,,23,pop punk | rock | indie | powerpop | alternative rock | emo | pop rock | american,,,ok,,,
The Kinks,1SQRv42e4PjEYfPhS0Tk9E,rock,,review,,,12,classic rock | 60s | rock | british | british invasion | mod | pop | Garage Rock,,,ok,,,
Skadaddyz,36cgp5TbUh6sLY3OGJS4os,,,review,,,1,ska | ska punk | punk rock | punk | ska-punk | California | american | cover songs,,,ok,,,
Tina Arena,1ZTCpKWDwHhbjhkdHhvTm8,pop rock,,review,,,1,pop | female vocalists | australian | rock | singer-songwriter | Aussie | french | female,,,ok,,,
Alex Brightman,7abCELr0U2E5K2nPjVtWkN,,,review,,,1,musical | american | Broadway | hazbin hotel,,,ok,,,
Chabelos,2dYl8MEkvG2QDJ0BvnRaU6,punk,,review,,,3,Peru | punk | punk rock | rock | humor | All | comedy | Latin Rock,,,ok,,,
The Apache Relay,62pBNClOEZJEyRXrzC2CtI,rock,,review,,,3,indie | Alt-country | Nashville | Recommended | kickasstic | pay attention | americana | rock,,,ok,,,
Lil Skele,423Khduf8laJb7K4Otg6M2,rap,,review,,,4,emo | Lo-Fi | emo rap | trap | Emo Trap | lofi | Bquyet | horosha,,,ok,,,
Matt DiMona,1PMiXPKjsgXEDDcfIRNVaq,pop,,review,,,1,electronic | USA | american | chill | LA | California | indie dance | producer,,,ok,,,
Lady Wray,1plioVQ0mcgAO7uhvWkJJy,,,review,,,2,soul | rnb | singer-songwriter | american | female vocalists | blues | funk | USA,,,ok,,,
Slaid Cleaves,1mkuxdmqLdlrtCSwLQ2sUn,country,,review,,,42,singer-songwriter | Alt-country | folk | country | americana | texas | slaid cleaves | austin,,,ok,,,
Don McLean,1gRNBaI4yn6wCCTvRhGWh8,rock,,review,,,9,folk | classic rock | singer-songwriter | 70s | rock | folk rock | american | male vocalists,,,ok,,,
Lucy Rose,2uvY5pgdD9t1CZ5zMNw1rl,country,,review,,,15,folk | indie | female vocalists | indie folk | british | singer-songwriter | indie pop | acoustic,,,ok,,,
Last Heroes,3HHfEn7yPOy3IiHS6CHG97,pop,,review,,,1,melodic dubstep | electronic | USA | dance | EDM,,,ok,,,
Don Williams,4Ti0EKl2PVEms2NRMVGqNe,country,,review,,,5,country | classic country | Don Williams | singer-songwriter | easy listening | male country | Country-Linedance | gentle giant,,,ok,,,
grentperez,73BLwSX6gsNeVzS7DgI4xe,soul,,review,,,16,indie | pop | singer-songwriter | Mellow | alternative | romantic | australian | seen live x2,,,ok,,,
Raheem DeVaughn,59NO6KX7wQCG7jGdtH1NtL,soul,,review,,,1,Neo-Soul | rnb | soul | Neo Soul | smooth | Raheem Devaughn | r&b | male vocalists,,,ok,,,
1208,4CpCk3DWPA1X6Fmh9wr2pF,,,review,,,9,punk rock | punk | skate punk | pop punk | rock | Punk-Rock | american | USA,,,ok,,,
Every Mother's Son,44RnRzSdbvlthfaspNyQld,,,review,,,1,pop | psychedelic | 60s | rock | classic rock | oldies | new york | liszaj radio,,,ok,,,
Zeal & Ardor,6yCjbLFZ9qAnWfsy9ujm5Y,metal,,review,,,2,black metal | Avant-garde Metal | experimental | blues | soul | metal | Avant-Garde | spirituals,,,ok,,,
Judd Greenstein,7vUIRQmTlU4HGPyE8iuNsa,,,review,,,1,contemporary classical | experimental | Classical | composer | american | new york | USA | western classical music,,,ok,,,
Will Hoge,6a8DSomMqspxk3s3WlBjNT,pop rock,,review,,,45,singer-songwriter | blues rock | rock | indie | Southern Rock | country | folk | american,,,ok,,,
Pantera,14pVkFUHDL207LzLHtSA18,metal,,review,,,1,thrash metal | groove metal | heavy metal | metal | Power metal | american | Glam Metal | Southern metal,,,ok,,,
Junggigo,6zTIxEXFWjoNu2VXauDITb,soul,,review,,,1,Korean | rnb | r&b | korean indie | k-rnb | Korea | ost | pretty cool,,,ok,,,
Rob Gasser,1WlxlG9IzXsq9MkneOPkxc,electronic,,review,,,1,House | glitch hop | electro | electronic | dubstep | swiss | electro house | complextro,,,ok,,,
Stam1na,41nB823nb3wxEI25UeGHqG,metal,,review,,,3,thrash metal | Progressive metal | finnish | metal | finnish metal | heavy metal | progressive thrash metal | alternative metal,,,ok,,,
Ibnor Riza,0hEsS8nW9MwvBHXnOSpMQ5,pop rock,,review,,,1,,,,error,,,
Glocca Morra,5XU0u7HIexXCAh4CcoqXCA,alternative,,review,,,3,emo | punk | indie rock | indie | rock | midwest emo | Twinkle daddies | punk rock,,,ok,,,
Willie Nelson,5W5bDNCqJ1jbCgTxDD0Cb3,country,,review,,,152,country | folk | singer-songwriter | outlaw country | americana | Willie Nelson | american | texas,,,ok,,,
King Harvest,5FHwr1FymaS5kutIEK6e2y,rock,,review,,,1,classic rock | rock | 70s | pop | oldies | soft rock | USA | american,,,ok,,,
The Struts,3lDpdwM8KILepMHqBWUhIA,rock,,review,,,23,rock | glam rock | british | indie | indie rock | psychobilly | alternative | alternative rock,,,ok,,,
V V Brown,39ZHUueufhIdbW4yu9uODG,soul,,review,,,2,indie | female vocalists | alternative | pop | british | indie pop | soul | doo wop indie,,,ok,,,
Ween,3u1ulLq00Y3bfmq9FfjsPu,rock,,review,,,15,experimental | alternative | rock | indie | alternative rock | indie rock | Experimental Rock | psychedelic,,,ok,,,
Alan Price,3WKTiixhkaWRexRUs3GKBw,jazz,,review,,,2,rock | pop | singer-songwriter | Soundtrack | 60s | british | classic rock | blues,,,ok,,,
Lewis Del Mar,2oqwwcM17wrP9hBD25zKSR,pop rock,,review,,,7,pop | experimental | american | folk | indie | USA | indie pop | folk-pop,,,ok,,,
Chris Webby,3IstlZaHyUP9SONpulb4SM,pop,,review,,,2,Hip-Hop | rap | indie | underground hip-hop | indy rap | hip hop | american | headie rapper,,,ok,,,
The Pine,4LoUeELZ6ZBGPKCG8fbRXE,punk,,review,,,3,emo | post-hardcore | screamo | real emo | Emotional Hardcore | emocore | american | 90s emo,,,ok,,,
Babyshambles,0IBAqjHG8DSaD7PPCGnGiZ,pop rock,,review,,,23,british | indie | indie rock | rock | alternative | alternative rock | britpop | Garage Rock,,,ok,,,
Dave Edmunds,65Gh3BfK84aTIugiRCgLBA,pop rock,,review,,,4,rock | classic rock | singer-songwriter | pub rock | new wave | 70s | Rock and Roll | british,,,ok,,,
EXO-CBX,3Lz3vEN23Fw0hIelrYEzUD,pop,,review,,,4,k-pop | exo | EXO-CBX | Kpop | Korean | pop | dance | exo cbx,,,ok,,,
Fiji,0DAaoRtoM8z0DHIhIzP4mJ,pop,,review,,,1,reggae | Hawaiian | electronic | electronica | Melodic Death Metal | downtempo | modern metal | fiji,,,ok,,,
Carole King,319yZVtYM9MBGqmSQnMyY6,pop rock,,review,,,3,singer-songwriter | female vocalists | folk | pop | classic rock | 70s | soft rock | american,,,ok,,,
Alok,0NGAZxHanS9e0iNHpR8f2W,electronic,,review,,,9,electronic | dance | brazilian | EDM | House | dj | brazil | C,,,ok,,,
Grizzly Bear,2Jv5eshHtLycR6R8KQCdc4,pop rock,,review,,,21,indie | experimental | folk | Lo-Fi | freak folk | indie rock | indie folk | psychedelic,,,ok,,,
Red,01crEa9G3pNpXZ5m7wuHOk,alternative,,christian,,,30,alternative rock | christian rock | rock | hard rock | alternative | alternative metal | christian | Nu Metal,christian rock,christian,ok,christian,high,christian rock
Andy Shauf,5mFKYdmiYwNJTDtSzgFyQx,alternative,,review,,,37,folk | indie folk | indie | Canadian | indie pop | singer-songwriter | canada | folk rock,,,ok,,,
The Menzingers,7HWFXU9pHBj0u58yoRwwOJ,alternative,,review,,,58,punk rock | punk | pop punk | melodic punk | orgcore | rock | american | Pennsylvania,,,ok,,,
Judith Christie McAllister,7AdFvL0MQCUf6B4nRKXY0U,,,gospel,,,3,USA | gospel,gospel,gospel,ok,gospel,high,gospel
Declan O'Rourke,08YnZ1u94kQ47JW7wVUume,rock,,review,,,2,singer-songwriter | folk | irish | ireland | spotify | paddy power,,,ok,,,
Jowell & Randy,4IMAo2UQchVFyPH24PAjUs,reggae,,review,,,1,Reggaeton | Jowell y Randy | latin | puerto rico | my reggaeton1 | puerto rican music | jowel y randy | reggae,,,ok,,,
Charlie Who?,6wbnrM9ATvOxJEH3Yh7vWx,pop,,review,,,1,,,,error,,,
Æther Realm,0zDqgJmDuaocA7TMvJX1d1,metal,,review,,,1,Melodic Death Metal | folk metal | viking metal | death metal | USA | metal | Power metal | symphonic metal,,,ok,,,
Royal Teeth,1niOQVlqnlW8hFqKSlbx7p,alternative,,review,,,1,indie | indie pop | indie rock | american | New Orleans | USA | pop | female vocalists,,,ok,,,
Getter,3QryVD03gGZOLQQXjy3EoA,rap,,review,,,3,dubstep | electronic | future bass | Brostep | melodic dubstep | deathstep | trap | Filthstep,,,ok,,,
Mindy Smith,4QGC11o7gQR7MBEJ5cUMSv,pop,,review,,,16,folk | singer-songwriter | female vocalists | country | Alt-country | americana | acoustic | indie,,,ok,,,
Kyson,1ysHnRqLx1sIFxUlahQftx,,,review,,,1,electronic | ambient | downtempo | All | techno | chillwave | chillout | australian,,,ok,,,
Tokyo Machine,3bwENxqj9nhaAI3fsAwmv9,pop,,review,,,2,electro house | bass house | EDM | electronic | chiptune | monstercat | electro | complextro,,,ok,,,
Maggie Reilly,2IqcwWZoG2iCPE9CkHMO8f,pop,,review,,,1,female vocalists | pop | Scottish | 80s | Pop-Rock | celtic | rock | pop rock,,,ok,,,
Mark Wilkinson,2xotqeudHAi6eXva57U5nK,,,review,,,1,Drum and bass | jungle | folk | acoustic | alternative | indie | idm | dubstep,,,ok,,,
Shaggy,5EvFsr3kj42KNv97ZEnqij,pop,,review,,,6,reggae | dancehall | Hip-Hop | pop | rnb | jamaican | male vocalists | Shaggy,,,ok,,,
Malvina Reynolds,5fhMeS3lpUqUpTNuAxU2rN,country,,review,,,2,folk | singer-songwriter | female vocalists | alternative | weeds | Soundtrack | political | american,,,ok,,,
Chuck Wicks,696fbyLHSMBSYjDrDU5yiK,country,,review,,,7,country | modern country | Chuck Wicks | contemporary country | male country | rascal flatts | male vocalists | lady antebellum,,,ok,,,
Grace Mitchell,3VjZEaHXvNbCmV5jc0VfZR,pop,,review,,,5,indie | singer-songwriter | acoustic | female vocalists | pop | indie pop | USA | american,,,ok,,,
Demarco,0af5VM6xubf8EXKvoG35x6,reggae,,review,,,2,dancehall | reggae | jamaican | Hip-Hop | hip hop | jamaica | caribbean | male vocalist,,,ok,,,
The Sonics,2g3PKH7Z1Ofn5oGR6oDjLy,rock,,review,,,6,Garage Rock | proto-punk | 60s | garage | rock | Rock and Roll | classic rock | american,,,ok,,,
Chance McCoy & The Appalachian String Band,59rtWkULQSK88glmukVtjA,,,review,,,1,folk | acoustic | bluegrass | country | USA | appalachian | string band | under 2000 listeners,,,ok,,,
The PropheC,4aopF0aU0Nbu5GtSorXV0W,pop,,review,,,1,punjabi pop | Punjabi electronic | Desi electronic | canada,,,ok,,,
Jaymay,42lt7Lr6m3qVIesp9pP4oH,,,review,,,14,folk | female vocalists | singer-songwriter | indie | acoustic | indie folk | Mellow | female vocalist,,,ok,,,
84,6JgsCJRWtkJc1GzeUdZna0,rock,,review,,,1,pop rock | punk | blues | pop | punk rock | indie rock | spanish | All,,,ok,,,
Lil Nas X,7jVv8c5Fj3E9VhNjxT4snq,rap,,review,,,15,Hip-Hop | rap | pop | country rap | trap | country | hip hop | american,,,ok,,,
Sarah Engels,7iK3kLye8FTBgYuqhg7v5P,pop,,review,,,1,pop | german | female vocalists | deutschland sucht den Superstar | 2011 | dsds | deutsch | 3-5,,,ok,,,
Danny Vera,1bObiFZkYu7IfzxVlAVj5x,pop rock,,review,,,3,americana | rock | singer-songwriter | country | dutch | the netherlands | Alt-country | singer-songwriters,,,ok,,,
Chastity Belt,1tho5dJnzdYD57EQkM3SmK,alternative,,review,,,8,indie rock | post-punk | indie | USA | seattle | female vocalists | rock | washington,,,ok,,,
Plumb,2tbxcCCM7A71cmkzuB8lyH,rock,,christian,,,11,female vocalists | rock | alternative | christian rock | christian | pop | alternative rock | american,christian rock,christian,ok,christian,high,christian rock
Sara Bareilles,2Sqr0DXoaYABbjBo9HaMkM,pop rock,,review,,,68,female vocalists | pop | singer-songwriter | piano | acoustic | american | folk | indie,,,ok,,,
carpetgarden,1rw5Io28PBVxMjikCwvevG,alternative,,review,,,3,indie | alternative | alt pop | indie pop | hip hop | emo | alt rock | american,,,ok,,,
Company,5bse9w1FhvHOjwC110JLe5,,,review,,,1,free improvisation | musical | free jazz | Broadway | free-jazz | Soundtrack | improv | showtunes,,,ok,,,
Cliff Richard,2nvKpWcP8etYTq4JrRiUiy,rock,,review,,,7,pop | oldies | 60s | classic rock | 80s | 70s | british | Cliff Richard,,,ok,,,
Mason Ramsey,6xvpfMjWTougrRRtK7iikz,country,,review,,,6,country | americana | USA | pop | teen pop | country pop | male vocalists | countrypolitan,,,ok,,,
Ingram Hill,5R56gqNAAqQSlO3IfI60Yv,pop,,review,,,13,alternative rock | rock | alternative | Acoustic Rock | Southern Rock | catchy | pop rock | indie,,,ok,,,
NoMBe,5Lhxlge1CR1DrgDAje8Qaw,soul,,review,,,1,electronic | All | indie | pop | indie pop | chill | chillout | ambient,,,ok,,,
D'Angelo,336vr2M3Va0FjyvB55lJEd,soul,,review,,,10,soul | Neo-Soul | rnb | funk | Neo Soul | jazz | r&b | male vocalists,,,ok,,,
Yvonne Elliman,2d6JU9LvNhZR7AAtu4x2rS,,,review,,,4,Disco | pop | 70s | female vocalists | soul | Yvonne elliman | USA | american,,,ok,,,
Avial,29z5chNteRELh8vVAnKind,alternative,,review,,,2,indian rock | rock | folk rock | alternative rock | Avial | india | Indian | indie,,,ok,,,
Jason Collett,4uuXjSga3HgpAETXd0UpxW,alternative,,review,,,3,Canadian | singer-songwriter | indie | Alt-country | arts and crafts | folk | indie pop | indie rock,,,ok,,,
Coldplay,4gzpq5DPGxSnKTe4SA8HAU,pop,,review,,,17,rock | alternative | britpop | alternative rock | indie | british | pop | Coldplay,,,ok,,,
PlayRadioPlay!,63zoZel1NwaG2CwLHdCA9v,pop,,review,,,2,indie | powerpop | electronic | electronica | alternative | american | pop | electropop,,,ok,,,
Shontelle,4M6Z1wubeKtwPqbjJygTOc,pop,,review,,,4,rnb | pop | female vocalists | reggae | dancehall | r&b | Shontelle | barbados,,,ok,,,
Ikebe Shakedown,5ABBZoXY5r0UL1txACjinb,,,review,,,1,afrobeat | funk | Brooklyn | jazz | instrumental | american | new york | afro-funk,,,ok,,,
Itra,0ipSdjgHFfkyVULRwYAEYi,alternative,,review,,,1,rock | indie | indie rock | Indian | india,,,ok,,,
Wajid,6f5kUMXGROFtdAtxXZwing,,,review,,,1,india | Indian | bollywood,,,ok,,,
Horslips,2mcMCQLrNDEW6O1pAEK3dr,rock,,review,,,2,folk rock | Progressive rock | irish | celtic | folk | celtic rock | rock | progressive folk,,,ok,,,
Royal Wood,0gpd8R84x5pZaGi5tgZdKc,alternative,,review,,,7,Canadian | singer-songwriter | indie | piano | pop | canada | songwriter | Grey's Anatomy,,,ok,,,
Naethan Apollo,7iS4CQkDpux3s40py3SqZi,alternative,,review,,,1,singer-songwriter | indie | art rock | USA | art pop,,,ok,,,
Shannon & The Clams,6A5Ns1SpGWTt8SzXPwiqVE,alternative,,review,,,31,garage | Garage Rock | Lo-Fi | female vocalists | Garage Punk | California | Surf | garge surf,,,ok,,,
Bonnie McKee,7dtJROxWQe3fxxF5t7o67N,pop,,review,,,3,pop | female vocalists | singer-songwriter | rock | pop rock | female vocalist | alternative | american,,,ok,,,
Zach Dylan,1QaXEKVnj3c9ddU4uYSG3G,pop,,review,,,1,country,,,ok,,,
VIXX,5BkB3rXc0qIdUtuEnhbK0A,pop,,review,,,15,k-pop | Korean | vixx | Kpop | male vocalists | boyband | pop | Korea,,,ok,,,
Bizarrap,716NhGYqD1jl2wI1Qkgq36,rap,,review,,,3,argentina | rap | trap | latin | pinga | trap latino | my top songs | spanish or latin artists,,,ok,,,
Honky Tonk Hustlas,2uxN16k07lBuPOQNriw5pr,,,review,,,2,outlaw country | country | hellbilly | Honky Tonk | Alt-country | psychobilly | american | country rock,,,ok,,,
Stevie Ray Vaughan,5fsDcuclIe8ZiBD5P787K1,rock,,review,,,3,blues | blues rock | classic rock | guitar | rock | guitar virtuoso | Texas Blues | stevie ray vaughan,,,ok,,,
Gera MX,2hejA1Dkf8v8R0koF44FvW,rap,,review,,,1,Hip-Hop | rap | mexican,,,ok,,,
George Strait,5vngPClqofybhPERIqQMYd,country,,review,,,101,country | George Strait | classic country | Traditional Country | male country | male vocalists | texas | modern country,,,ok,,,
Gizmo Varillas,47i4lPow1dIRwOb85AB6lj,,,review,,,5,spanish | folk | spain | indie | folk rock | rock | indie rock | espanhol,,,ok,,,
Jessica,7jPVuaaHLs4QVSuN561jZt,pop,,review,,,2,pop | k-pop | Korean | Kpop | female vocalists | SNSD | Girls Generation | Asian,,,ok,,,
Swing,0OQMxt6l70FM2YlLwYDiEn,rap,,review,,,2,Hip-Hop | rap | pop | hip hop | Rap Belge | funk | Belgium | underground hip-hop,,,ok,,,
Diet Cig,6ommlbuccgdiKSgjvVlQ4W,punk,,review,,,6,indie pop | indie | indie rock | pop punk | pop rock | USA | punk | punk rock,,,ok,,,
Jean Ritchie,7cWhIVoEYJd0oWnxULFt8s,country,,review,,,3,folk | americana | female vocalists | american | USA | dulcimer | greenwich village folk | american folk,,,ok,,,
De Palmas,5GUi6Czd9ReKfaRGQsi9dI,pop rock,,review,,,5,french | rock | pop | chanson francaise | singer-songwriter | male vocalists | pop rock | 00s,,,ok,,,
Monster Truck,0slSgjqTuj6hcod6IcG6zu,rock,,review,,,1,hard rock | Canadian | Southern Rock | rock | blues rock | Stoner Rock | classic rock | canada,,,ok,,,
Aretha Franklin,7nwUJBm0HE4ZxD3f5cy5ok,soul,,gospel,,,4,soul | jazz | female vocalists | blues | rhythm and blues | rnb | 60s | gospel,gospel,gospel,ok,gospel,high,gospel
